narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,narration_number,narration_number_large,verb_noun_pair,affordance,irr-action,grasp-type,affordance_classes,irr-action_classes,action_classes,verb_classes
P20_01_313,P20,P20_01,00:20:51.030,00:20:50.29,00:20:51.00,75017,75060,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1.0313,200001.0313,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_01_314,P20,P20_01,00:20:52.059,00:20:51.41,00:20:51.93,75084,75115,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.0314,200001.0314,put-down--bowl,place1,place,1,3,3,43,2
P20_01_315,P20,P20_01,00:20:53.059,00:20:52.03,00:20:52.79,75121,75167,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1.0315,200001.0315,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_01_317,P20,P20_01,00:20:57.780,00:20:54.56,00:20:57.29,75273,75437,rinse bowl,rinse,2,bowl,7,['bowl'],[7],1.0317,200001.0317,rinse--bowl,rub(overturn)1,rub(overturn),1,18,11,45,10
P20_01_319,P20,P20_01,00:21:01.960,00:21:00.89,00:21:01.50,75653,75690,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1.0319,200001.0319,pick-up--spatula,pick3,pick,3,4,4,65,16
P20_01_321,P20,P20_01,00:21:10.500,00:21:08.30,00:21:09.05,76098,76143,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.0321,200001.0321,put-down--bowl,place1,place,1,3,3,43,2
P20_01_322,P20,P20_01,00:21:12.670,00:21:11.07,00:21:12.87,76264,76372,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],1.0322,200001.0322,open--dishwasher,pull4,pull,4,1,1,87,1
P20_01_324,P20,P20_01,00:21:21.150,00:21:19.37,00:21:20.89,76762,76853,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1.0324,200001.0324,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_01_326,P20,P20_01,00:21:24.040,00:21:22.24,00:21:24.51,76934,77070,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],1.0326,200001.0326,close--dishwasher,push0,push,0,2,2,86,0
P20_01_327,P20,P20_01,00:21:29.750,00:21:28.31,00:21:29.13,77298,77347,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1.0327,200001.0327,pick-up--spatula,pick3,pick,3,4,4,65,16
P20_01_330,P20,P20_01,00:21:39.610,00:21:43.40,00:21:46.02,78204,78361,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.033,200001.033,put-down--bowl,place1,place,1,3,3,43,2
P20_01_331,P20,P20_01,00:21:44.970,00:21:45.19,00:21:46.43,78311,78385,put down spatula,put-down,1,spatula,20,['spatula'],[20],1.0331,200001.0331,put-down--spatula,place3,place,3,5,3,14,2
P20_01_332,P20,P20_01,00:21:51.100,00:21:49.58,00:21:50.45,78574,78627,pick up fork,pick-up,0,fork,14,['fork'],[14],1.0332,200001.0332,pick-up--fork,pick3,pick,3,4,4,63,16
P20_01_333,P20,P20_01,00:21:52.850,00:21:50.99,00:21:51.96,78659,78717,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1.0333,200001.0333,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_01_334,P20,P20_01,00:21:53.850,00:21:52.49,00:21:53.61,78749,78816,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.0334,200001.0334,put-down--bowl,place1,place,1,3,3,43,2
P20_01_338,P20,P20_01,00:22:15.380,00:22:14.60,00:22:16.10,80076,80166,put down spatula,put-down,1,spatula,20,['spatula'],[20],1.0338,200001.0338,put-down--spatula,place3,place,3,5,3,14,2
P20_01_339,P20,P20_01,00:22:17.840,00:22:16.34,00:22:17.55,80180,80253,pick up knife,pick-up,0,knife,4,['knife'],[4],1.0339,200001.0339,pick-up--knife,pick3,pick,3,4,4,58,16
P20_01_343,P20,P20_01,00:22:31.800,00:22:30.79,00:22:32.18,81047,81130,put down knife,put-down,1,knife,4,['knife'],[4],1.0343,200001.0343,put-down--knife,place3,place,3,5,3,8,2
P20_01_344,P20,P20_01,00:22:33.980,00:22:32.63,00:22:33.84,81157,81230,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1.0344,200001.0344,pick-up--spatula,pick3,pick,3,4,4,65,16
P20_01_347,P20,P20_01,00:22:40.690,00:22:39.84,00:22:40.93,81590,81655,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.0347,200001.0347,put-down--bowl,place1,place,1,3,3,43,2
P20_01_348,P20,P20_01,00:22:42.059,00:22:41.03,00:22:43.11,81661,81786,put down spatula,put-down,1,spatula,20,['spatula'],[20],1.0348,200001.0348,put-down--spatula,place3,place,3,5,3,14,2
P20_01_349,P20,P20_01,00:22:45.220,00:22:43.20,00:22:45.52,81792,81931,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1.0349,200001.0349,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_01_350,P20,P20_01,00:22:46.510,00:22:45.62,00:22:47.34,81937,82040,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1.035,200001.035,pick-up--spatula,pick3,pick,3,4,4,65,16
P20_01_354,P20,P20_01,00:22:55.000,00:22:53.40,00:22:56.05,82404,82563,put down spatula,put-down,1,spatula,20,['spatula'],[20],1.0354,200001.0354,put-down--spatula,place3,place,3,5,3,14,2
P20_02_0,P20,P20_02,00:00:02.450,00:00:00.00,00:00:03.74,1,224,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0,200002.0,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_1,P20,P20_02,00:00:04.110,00:00:03.73,00:00:05.31,223,318,pick up fork,pick-up,0,fork,14,['fork'],[14],2.0001,200002.0001,pick-up--fork,pick3,pick,3,4,4,63,16
P20_02_3,P20,P20_02,00:00:29.500,00:00:19.73,00:00:22.62,1183,1357,pick up plates,pick-up,0,plate,2,['plate'],[2],2.0003,200002.0003,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_4,P20,P20_02,00:00:19.550,00:00:20.85,00:00:22.20,1251,1332,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0004,200002.0004,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_5,P20,P20_02,00:00:22.840,00:00:22.30,00:00:25.46,1338,1527,put down plate,put-down,1,plate,2,['plate'],[2],2.0005,200002.0005,put-down--plate,place1,place,1,3,3,20,2
P20_02_6,P20,P20_02,00:00:30.500,00:00:22.72,00:00:31.93,1363,1915,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0006,200002.0006,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_7,P20,P20_02,00:00:25.630,00:00:24.97,00:00:25.94,1498,1556,put down fork,put-down,1,fork,14,['fork'],[14],2.0007,200002.0007,put-down--fork,place3,place,3,5,3,22,2
P20_02_8,P20,P20_02,00:00:27.110,00:00:26.73,00:00:27.95,1603,1677,pick up fork,pick-up,0,fork,14,['fork'],[14],2.0008,200002.0008,pick-up--fork,pick3,pick,3,4,4,63,16
P20_02_9,P20,P20_02,00:00:35.020,00:00:34.43,00:00:37.34,2065,2240,put down knife and fork,put-down,1,knife,4,"['knife', 'fork']","[4, 14]",2.0009,200002.0009,put-down--knife,place3,place,3,5,3,8,2
P20_02_10,P20,P20_02,00:00:37.660,00:00:37.71,00:00:39.83,2262,2389,pick up plate,pick-up,0,plate,2,['plate'],[2],2.001,200002.001,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_11,P20,P20_02,00:00:41.210,00:00:41.60,00:00:43.27,2496,2596,put down plate,put-down,1,plate,2,['plate'],[2],2.0011,200002.0011,put-down--plate,place1,place,1,3,3,20,2
P20_02_12,P20,P20_02,00:00:43.150,00:00:43.30,00:00:44.96,2598,2697,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0012,200002.0012,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_13,P20,P20_02,00:00:44.150,00:00:44.52,00:00:45.74,2671,2744,put down plates,put-down,1,plate,2,['plate'],[2],2.0013,200002.0013,put-down--plate,place1,place,1,3,3,20,2
P20_02_16,P20,P20_02,00:00:50.780,00:00:50.61,00:00:52.43,3036,3145,put down cup,put-down,1,cup,13,['cup'],[13],2.0016,200002.0016,put-down--cup,place1,place,1,3,3,38,2
P20_02_25,P20,P20_02,00:01:09.170,00:01:09.04,00:01:10.03,4142,4201,pick up knife and fork,pick-up,0,knife,4,"['knife', 'fork']","[4, 14]",2.0025,200002.0025,pick-up--knife,pick3,pick,3,4,4,58,16
P20_02_30,P20,P20_02,00:01:28.990,00:01:29.13,00:01:29.98,5347,5398,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],2.003,200002.003,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_02_31,P20,P20_02,00:01:31.270,00:01:30.92,00:01:37.16,5455,5829,rinse bowl,rinse,2,bowl,7,['bowl'],[7],2.0031,200002.0031,rinse--bowl,rub(overturn)1,rub(overturn),1,18,11,45,10
P20_02_34,P20,P20_02,00:01:50.229,00:01:49.77,00:01:52.92,6586,6775,put down bowl and knife and fork,put-down,1,bowl,7,"['bowl', 'knife', 'fork']","[7, 4, 14]",2.0034,200002.0034,put-down--bowl,place1,place,1,3,3,43,2
P20_02_39,P20,P20_02,00:02:17.890,00:02:18.05,00:02:18.99,8283,8339,pick up plates,pick-up,0,plate,2,['plate'],[2],2.0039,200002.0039,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_43,P20,P20_02,00:02:35.189,00:02:32.43,00:02:36.82,9145,9409,put down plates,put-down,1,plate,2,['plate'],[2],2.0043,200002.0043,put-down--plate,place1,place,1,3,3,20,2
P20_02_44,P20,P20_02,00:02:37.660,00:02:36.92,00:02:38.73,9415,9523,pick up plates,pick-up,0,plate,2,['plate'],[2],2.0044,200002.0044,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_49,P20,P20_02,00:02:51.730,00:02:52.14,00:02:53.40,10328,10404,put down plate,put-down,1,plate,2,['plate'],[2],2.0049,200002.0049,put-down--plate,place1,place,1,3,3,20,2
P20_02_50,P20,P20_02,00:02:54.939,00:02:53.50,00:02:56.19,10410,10571,pick up plate,pick-up,0,plate,2,['plate'],[2],2.005,200002.005,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_57,P20,P20_02,00:03:27.909,00:03:23.62,00:03:27.79,12217,12467,put down plate,put-down,1,plate,2,['plate'],[2],2.0057,200002.0057,put-down--plate,place1,place,1,3,3,20,2
P20_02_58,P20,P20_02,00:03:26.510,00:03:27.89,00:03:29.02,12473,12541,put down plate,put-down,1,plate,2,['plate'],[2],2.0058,200002.0058,put-down--plate,place1,place,1,3,3,20,2
P20_02_59,P20,P20_02,00:03:29.400,00:03:28.03,00:03:30.43,12481,12625,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0059,200002.0059,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_62,P20,P20_02,00:03:46.280,00:03:46.40,00:03:47.32,13584,13639,pick up plate,pick-up,0,plate,2,['plate'],[2],2.0062,200002.0062,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_63,P20,P20_02,00:03:47.299,00:03:47.42,00:03:48.82,13645,13729,put down plate,put-down,1,plate,2,['plate'],[2],2.0063,200002.0063,put-down--plate,place1,place,1,3,3,20,2
P20_02_64,P20,P20_02,00:03:48.349,00:03:48.28,00:03:50.07,13696,13804,put down plate,put-down,1,plate,2,['plate'],[2],2.0064,200002.0064,put-down--plate,place1,place,1,3,3,20,2
P20_02_88,P20,P20_02,00:05:36.680,00:05:36.49,00:05:37.27,20189,20236,pick up glass,pick-up,0,glass,10,['glass'],[10],2.0088,200002.0088,pick-up--glass,pick1,pick,1,12,4,71,16
P20_02_89,P20,P20_02,00:05:37.680,00:05:37.62,00:05:38.62,20257,20317,put down glass,put-down,1,glass,10,['glass'],[10],2.0089,200002.0089,put-down--glass,place1,place,1,3,3,27,2
P20_02_99,P20,P20_02,00:06:08.220,00:06:06.80,00:06:08.48,22008,22108,pick up plates,pick-up,0,plate,2,['plate'],[2],2.0099,200002.0099,pick-up--plate,pick1,pick,1,12,4,55,16
P20_02_100,P20,P20_02,00:06:18.030,00:06:16.12,00:06:19.11,22567,22746,open drawer,open,3,drawer,8,['drawer'],[8],2.01,200002.01,open--drawer,pull4,pull,4,1,1,3,1
P20_02_101,P20,P20_02,00:06:20.810,00:06:19.22,00:06:22.53,22753,22951,put down plates,put-down,1,plate,2,['plate'],[2],2.0101,200002.0101,put-down--plate,place1,place,1,3,3,20,2
P20_02_103,P20,P20_02,00:06:27.470,00:06:26.65,00:06:28.70,23199,23322,open drawer,open,3,drawer,8,['drawer'],[8],2.0103,200002.0103,open--drawer,pull4,pull,4,1,1,3,1
P20_02_105,P20,P20_02,00:06:32.340,00:06:32.42,00:06:35.56,23545,23733,close drawer,close,4,drawer,8,['drawer'],[8],2.0105,200002.0105,close--drawer,push0,push,0,2,2,9,0
P20_02_106,P20,P20_02,00:06:35.940,00:06:35.67,00:06:37.17,23740,23830,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],2.0106,200002.0106,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_02_107,P20,P20_02,00:06:40.530,00:06:40.68,00:06:42.08,24040,24124,open drawer,open,3,drawer,8,['drawer'],[8],2.0107,200002.0107,open--drawer,pull4,pull,4,1,1,3,1
P20_02_108,P20,P20_02,00:06:42.000,00:06:42.37,00:06:43.86,24142,24231,put down bowl,put-down,1,bowl,7,['bowl'],[7],2.0108,200002.0108,put-down--bowl,place1,place,1,3,3,43,2
P20_02_109,P20,P20_02,00:06:43.580,00:06:43.89,00:06:45.39,24233,24323,close drawer,close,4,drawer,8,['drawer'],[8],2.0109,200002.0109,close--drawer,push0,push,0,2,2,9,0
P20_02_110,P20,P20_02,00:06:47.140,00:06:47.38,00:06:48.38,24442,24502,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],2.011,200002.011,open--dishwasher,pull4,pull,4,1,1,87,1
P20_02_113,P20,P20_02,00:06:52.810,00:06:52.88,00:06:53.43,24772,24805,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],2.0113,200002.0113,close--dishwasher,push0,push,0,2,2,86,0
P20_03_0,P20,P20_03,00:00:02.620,00:00:02.50,00:00:04.50,150,270,open drawer,open,3,drawer,8,['drawer'],[8],3.0,200003.0,open--drawer,pull4,pull,4,1,1,3,1
P20_03_1,P20,P20_03,00:00:04.939,00:00:04.85,00:00:06.35,291,381,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],3.0001,200003.0001,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_03_2,P20,P20_03,00:00:06.529,00:00:06.10,00:00:07.35,366,441,close drawer,close,4,drawer,8,['drawer'],[8],3.0002,200003.0002,close--drawer,push0,push,0,2,2,9,0
P20_03_5,P20,P20_03,00:00:09.759,00:00:09.61,00:00:10.76,576,645,put down bowl,put-down,1,bowl,7,['bowl'],[7],3.0005,200003.0005,put-down--bowl,place1,place,1,3,3,43,2
P20_03_10,P20,P20_03,00:00:31.110,00:00:31.55,00:00:32.41,1893,1944,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],3.001,200003.001,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_03_11,P20,P20_03,00:00:32.110,00:00:32.35,00:00:33.25,1941,1995,put down bowl,put-down,1,bowl,7,['bowl'],[7],3.0011,200003.0011,put-down--bowl,place1,place,1,3,3,43,2
P20_03_15,P20,P20_03,00:00:39.769,00:00:40.36,00:00:40.91,2421,2454,open fridge,open,3,fridge,12,['fridge'],[12],3.0015,200003.0015,open--fridge,pull4,pull,4,1,1,1,1
P20_03_17,P20,P20_03,00:00:43.309,00:00:43.87,00:00:44.77,2632,2686,close fridge,close,4,fridge,12,['fridge'],[12],3.0017,200003.0017,close--fridge,push0,push,0,2,2,2,0
P20_03_24,P20,P20_03,00:01:08.570,00:01:09.43,00:01:11.41,4165,4284,open fridge,open,3,fridge,12,['fridge'],[12],3.0024,200003.0024,open--fridge,pull4,pull,4,1,1,1,1
P20_03_26,P20,P20_03,00:01:14.900,00:01:15.16,00:01:17.33,4509,4639,close fridge,close,4,fridge,12,['fridge'],[12],3.0026,200003.0026,close--fridge,push0,push,0,2,2,2,0
P20_03_27,P20,P20_03,00:01:18.480,00:01:18.59,00:01:19.80,4715,4788,open cupboard,open,3,cupboard,3,['cupboard'],[3],3.0027,200003.0027,open--cupboard,pull4,pull,4,1,1,4,1
P20_03_30,P20,P20_03,00:01:31.590,00:01:31.53,00:01:32.94,5491,5576,open fridge,open,3,fridge,12,['fridge'],[12],3.003,200003.003,open--fridge,pull4,pull,4,1,1,1,1
P20_03_34,P20,P20_03,00:01:44.320,00:01:43.49,00:01:44.91,6209,6294,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],3.0034,200003.0034,open--dishwasher,pull4,pull,4,1,1,87,1
P20_03_36,P20,P20_03,00:01:48.140,00:01:46.43,00:01:49.15,6385,6549,pick up fork,pick-up,0,fork,14,['fork'],[14],3.0036,200003.0036,pick-up--fork,pick3,pick,3,4,4,63,16
P20_03_37,P20,P20_03,00:01:49.160,00:01:49.25,00:01:50.51,6555,6630,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],3.0037,200003.0037,close--dishwasher,push0,push,0,2,2,86,0
P20_03_39,P20,P20_03,00:01:54.110,00:01:52.23,00:01:55.07,6733,6904,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],3.0039,200003.0039,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_03_54,P20,P20_03,00:03:23.180,00:03:23.00,00:03:24.56,12180,12273,open fridge,open,3,fridge,12,['fridge'],[12],3.0054,200003.0054,open--fridge,pull4,pull,4,1,1,1,1
P20_03_57,P20,P20_03,00:03:28.549,00:03:29.01,00:03:31.03,12540,12661,close fridge,close,4,fridge,12,['fridge'],[12],3.0057,200003.0057,close--fridge,push0,push,0,2,2,2,0
P20_04_16,P20,P20_04,00:00:53.210,00:01:05.46,00:01:06.60,3927,3995,open drawer,open,3,drawer,8,['drawer'],[8],4.0016,200004.0016,open--drawer,pull4,pull,4,1,1,3,1
P20_04_17,P20,P20_04,00:01:10.540,00:01:07.33,00:01:09.11,4039,4146,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0017,200004.0017,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_18,P20,P20_04,00:01:11.540,00:01:08.46,00:01:09.47,4107,4168,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0018,200004.0018,put-down--bowl,place1,place,1,3,3,43,2
P20_04_19,P20,P20_04,00:01:12.970,00:01:09.57,00:01:10.93,4174,4255,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0019,200004.0019,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_32,P20,P20_04,00:01:58.520,00:01:54.77,00:01:57.59,6886,7055,open fridge,open,3,fridge,12,['fridge'],[12],4.0032,200004.0032,open--fridge,pull4,pull,4,1,1,1,1
P20_04_34,P20,P20_04,00:02:03.540,00:02:00.30,00:02:02.28,7218,7336,close fridge,close,4,fridge,12,['fridge'],[12],4.0034,200004.0034,close--fridge,push0,push,0,2,2,2,0
P20_04_43,P20,P20_04,00:02:37.420,00:02:37.74,00:02:38.58,9464,9514,open fridge,open,3,fridge,12,['fridge'],[12],4.0043,200004.0043,open--fridge,pull4,pull,4,1,1,1,1
P20_04_45,P20,P20_04,00:02:43.150,00:02:41.24,00:02:42.52,9674,9751,close fridge,close,4,fridge,12,['fridge'],[12],4.0045,200004.0045,close--fridge,push0,push,0,2,2,2,0
P20_04_46,P20,P20_04,00:02:46.060,00:02:43.71,00:02:44.46,9822,9867,pick up glasses,pick-up,0,glass,10,['glass'],[10],4.0046,200004.0046,pick-up--glass,pick1,pick,1,12,4,71,16
P20_04_48,P20,P20_04,00:02:48.060,00:02:44.79,00:02:46.29,9887,9977,put down glasses,put-down,1,glass,10,['glass'],[10],4.0048,200004.0048,put-down--glass,place1,place,1,3,3,27,2
P20_04_52,P20,P20_04,00:03:19.409,00:03:14.33,00:03:20.01,11659,12000,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],4.0052,200004.0052,pick-up--board:chopping,pick1,pick,1,12,4,75,16
P20_04_54,P20,P20_04,00:03:29.480,00:03:21.68,00:03:27.26,12100,12435,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],4.0054,200004.0054,open--dishwasher,pull4,pull,4,1,1,87,1
P20_04_56,P20,P20_04,00:03:33.250,00:03:29.58,00:03:31.07,12574,12664,pick up knife,pick-up,0,knife,4,['knife'],[4],4.0056,200004.0056,pick-up--knife,pick3,pick,3,4,4,58,16
P20_04_80,P20,P20_04,00:05:49.360,00:05:46.78,00:05:48.40,20806,20904,pick up knife,pick-up,0,knife,4,['knife'],[4],4.008,200004.008,pick-up--knife,pick3,pick,3,4,4,58,16
P20_04_81,P20,P20_04,00:05:50.699,00:05:48.09,00:05:49.25,20885,20955,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0081,200004.0081,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_82,P20,P20_04,00:05:52.319,00:05:49.66,00:05:50.51,20979,21030,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0082,200004.0082,put-down--bowl,place1,place,1,3,3,43,2
P20_04_83,P20,P20_04,00:05:53.319,00:05:50.52,00:05:51.67,21031,21100,put down knife,put-down,1,knife,4,['knife'],[4],4.0083,200004.0083,put-down--knife,place3,place,3,5,3,8,2
P20_04_84,P20,P20_04,00:05:54.330,00:05:51.96,00:05:52.51,21117,21150,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0084,200004.0084,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_85,P20,P20_04,00:05:55.330,00:05:52.69,00:05:53.62,21161,21217,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0085,200004.0085,put-down--bowl,place1,place,1,3,3,43,2
P20_04_94,P20,P20_04,00:06:24.599,00:06:21.25,00:06:22.25,22875,22935,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],4.0094,200004.0094,open--dishwasher,pull4,pull,4,1,1,87,1
P20_04_95,P20,P20_04,00:06:25.969,00:06:22.60,00:06:24.60,22956,23076,open drawer,open,3,drawer,8,['drawer'],[8],4.0095,200004.0095,open--drawer,pull4,pull,4,1,1,3,1
P20_04_96,P20,P20_04,00:06:29.319,00:06:24.09,00:06:26.86,23045,23211,pick up knife,pick-up,0,knife,4,['knife'],[4],4.0096,200004.0096,pick-up--knife,pick3,pick,3,4,4,58,16
P20_04_97,P20,P20_04,00:06:30.319,00:06:26.96,00:06:27.77,23217,23266,put down knife,put-down,1,knife,4,['knife'],[4],4.0097,200004.0097,put-down--knife,place3,place,3,5,3,8,2
P20_04_98,P20,P20_04,00:06:31.319,00:06:27.63,00:06:28.86,23257,23331,pick up knife,pick-up,0,knife,4,['knife'],[4],4.0098,200004.0098,pick-up--knife,pick3,pick,3,4,4,58,16
P20_04_99,P20,P20_04,00:06:32.319,00:06:28.96,00:06:30.40,23337,23424,close drawer,close,4,drawer,8,['drawer'],[8],4.0099,200004.0099,close--drawer,push0,push,0,2,2,9,0
P20_04_100,P20,P20_04,00:06:33.319,00:06:30.41,00:06:30.91,23424,23454,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],4.01,200004.01,close--dishwasher,push0,push,0,2,2,86,0
P20_04_101,P20,P20_04,00:06:34.810,00:06:31.35,00:06:33.33,23481,23599,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0101,200004.0101,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_102,P20,P20_04,00:06:35.810,00:06:33.70,00:06:34.95,23622,23697,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0102,200004.0102,put-down--bowl,place1,place,1,3,3,43,2
P20_04_117,P20,P20_04,00:08:32.900,00:08:26.19,00:08:31.25,30371,30675,put down knife,put-down,1,knife,4,['knife'],[4],4.0117,200004.0117,put-down--knife,place3,place,3,5,3,8,2
P20_04_118,P20,P20_04,00:08:33.900,00:08:31.35,00:08:32.01,30681,30720,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0118,200004.0118,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_123,P20,P20_04,00:08:40.330,00:08:36.63,00:08:37.79,30997,31067,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0123,200004.0123,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_124,P20,P20_04,00:08:41.330,00:08:37.89,00:08:39.24,31073,31154,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0124,200004.0124,put-down--bowl,place1,place,1,3,3,43,2
P20_04_127,P20,P20_04,00:08:46.310,00:08:44.03,00:08:45.03,31441,31501,open drawer,open,3,drawer,8,['drawer'],[8],4.0127,200004.0127,open--drawer,pull4,pull,4,1,1,3,1
P20_04_139,P20,P20_04,00:09:53.820,00:09:46.63,00:09:52.25,35197,35535,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0139,200004.0139,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_140,P20,P20_04,00:09:57.690,00:09:52.38,00:09:56.94,35542,35816,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.014,200004.014,put-down--bowl,place1,place,1,3,3,43,2
P20_04_141,P20,P20_04,00:10:01.380,00:09:57.04,00:09:59.35,35822,35961,open drawer,open,3,drawer,8,['drawer'],[8],4.0141,200004.0141,open--drawer,pull4,pull,4,1,1,3,1
P20_04_142,P20,P20_04,00:10:02.540,00:09:59.45,00:10:01.02,35967,36061,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],4.0142,200004.0142,pick-up--bowl,pick1,pick,1,12,4,67,16
P20_04_143,P20,P20_04,00:10:04.380,00:10:01.12,00:10:02.98,36067,36178,put down bowl,put-down,1,bowl,7,['bowl'],[7],4.0143,200004.0143,put-down--bowl,place1,place,1,3,3,43,2
P20_04_147,P20,P20_04,00:10:14.400,00:10:10.54,00:10:12.13,36632,36727,open cupboard,open,3,cupboard,3,['cupboard'],[3],4.0147,200004.0147,open--cupboard,pull4,pull,4,1,1,4,1
P20_04_149,P20,P20_04,00:10:18.300,00:10:14.94,00:10:17.86,36896,37071,open sauce lid,open,3,lid,6,['lid'],[6],4.0149,200004.0149,open--lid,rotate3,rotate,3,13,6,51,1
P20_04_186,P20,P20_04,00:12:56.420,00:12:56.15,00:12:58.37,46569,46702,open drawer,open,3,drawer,8,['drawer'],[8],4.0186,200004.0186,open--drawer,pull4,pull,4,1,1,3,1
P20_04_206,P20,P20_04,00:14:12.750,00:14:13.89,00:14:15.30,51233,51318,open fridge,open,3,fridge,12,['fridge'],[12],4.0206,200004.0206,open--fridge,pull4,pull,4,1,1,1,1
P20_04_212,P20,P20_04,00:14:49.260,00:14:46.76,00:14:48.33,53205,53299,open fridge,open,3,fridge,12,['fridge'],[12],4.0212,200004.0212,open--fridge,pull4,pull,4,1,1,1,1
